"geoid","totale"
"18173","1155"
"19181","1160"
"08067","1161"
"41019","1169"
"27141","1171"
"55111","1172"
"39081","1172"
"21113","1173"
"08045","1178"
"39123","1180"
"27059","1182"
"28151","1189"
"39077","1189"
"41059","1190"
"01033","1195"
"51820","1195"
"53041","1198"
"42055","1202"
"25007","1203"
"47167","1205"
"48221","1205"
"47019","1212"
"21049","1214"
"48227","1218"
"04007","1219"
"41009","1221"
"39101","1225"
"01113","1226"
"45073","1231"
"48199","1232"
"13047","1242"
"39087","1244"
"55039","1259"
"13225","1260"
"54079","1267"
"51830","1268"
"37155","1272"
"55031","1288"
"31079","1289"
"17199","1290"
"26091","1290"
"40101","1292"
"41007","1294"
"49021","1297"
"28087","1300"
"53021","1301"
"30029","1305"
"55097","1310"
"40147","1310"
"40125","1313"
"28045","1316"
"16019","1320"
"17143","1324"
"36009","1325"
"21101","1328"
"48021","1336"
"18053","1337"
"17063","1343"
"48005","1345"
"32023","1347"
"06109","1347"
"01087","1350"
"33001","1355"
"01109","1366"
"53037","1367"
"51161","1372"
"29071","1373"
"13223","1381"
"36011","1383"
"51730","1392"
"54069","1413"
"21019","1432"
"47105","1433"
"54003","1438"
"13217","1440"
"41041","1440"
"51683","1446"
"39083","1447"
"26061","1452"
"51003","1453"
"13015","1453"
"26037","1457"
"53071","1457"
"51061","1461"
"41011","1485"
"36045","1496"
"22097","1507"
"13013","1509"
"20137","1510"
"27035","1510"
"12131","1511"
"54033","1511"
"22045","1512"
"22069","1526"
"13247","1529"
"29101","1533"
"42001","1535"
"18085","1535"
"55055","1539"
"37127","1541"
"21029","1549"
"30013","1551"
"42051","1555"
"55073","1558"
"17001","1565"
"40037","1571"
"41053","1571"
"39147","1574"
"05115","1575"
"48089","1597"
"12055","1598"
"37085","1599"
"42073","1600"
"13297","1621"
"29031","1622"
"04017","1624"
"53029","1627"
"37045","1638"
"19049","1640"
"08097","1640"
"09015","1642"
"17081","1645"
"55131","1647"
"49045","1647"
"20015","1648"
"42085","1649"
"16057","1652"
"39063","1666"
"36075","1671"
"21047","1684"
"51840","1686"
"26103","1688"
"42097","1698"
"30049","1699"
"27027","1700"
"13179","1705"
"20155","1706"
"56025","1710"
"06045","1711"
"29213","1712"
"48409","1713"
"35045","1720"
"31019","1720"
"06033","1726"
"18091","1730"
"38101","1732"
"23013","1741"
"48265","1746"
"18069","1752"
"37101","1754"
"37195","1761"
"39007","1773"
"21209","1779"
"41035","1783"
"42075","1788"
"32005","1795"
"12089","1806"
"08037","1806"
"21185","1807"
"56021","1813"
"48361","1824"
"48367","1824"
"29077","1841"
"36019","1855"
"33009","1856"
"54081","1858"
"37133","1871"
"27013","1872"
"27131","1873"
"20169","1877"
"01077","1880"
"37189","1890"
"37109","1893"
"21067","1898"
"48037","1914"
"13039","1931"
"37055","1943"
"24009","1943"
"37191","1974"
"39109","1981"
"45067","1987"
"54107","2000"
"39119","2009"
"18011","2012"
"23001","2018"
"37057","2031"
"32510","2052"
"55109","2053"
"26111","2054"
"41071","2056"
"16005","2063"
"48143","2070"
"39055","2075"
"29165","2094"
"45085","2096"
"24001","2097"
"48099","2104"
"28049","2113"
"22063","2113"
"47053","2134"
"05069","2142"
"26017","2147"
"17077","2148"
"26055","2154"
"19057","2156"
"51610","2181"
"39157","2181"
"18033","2182"
"13115","2183"
"22087","2184"
"22089","2206"
"55089","2207"
"51143","2211"
"17091","2214"
"22015","2242"
"12119","2244"
"53075","2260"
"51085","2263"
"42089","2268"
"37125","2274"
"26005","2280"
"39145","2281"
"24015","2285"
"38015","2304"
"18005","2310"
"24037","2318"
"53007","2327"
"12017","2333"
"37031","2346"
"37159","2348"
"34011","2353"
"47001","2359"
"17179","2384"
"37089","2384"
"40017","2389"
"06115","2391"
"53015","2413"
"49005","2441"
"06057","2447"
"35061","2454"
"21093","2463"
"48273","2470"
"48469","2474"
"39003","2475"
"26075","2476"
"17115","2483"
"56001","2491"
"55127","2496"
"29021","2497"
"39169","2502"
"36079","2522"
"53057","2526"
"36069","2535"
"26073","2538"
"44001","2538"
"26145","2543"
"16083","2546"
"26045","2566"
"06039","2587"
"06101","2593"
"01055","2598"
"42107","2602"
"38035","2607"
"01069","2609"
"36113","2611"
"48181","2621"
"49043","2637"
"29043","2638"
"42081","2639"
"51800","2656"
"46011","2659"
"31043","2679"
"09013","2685"
"20103","2691"
"21059","2694"
"45043","2706"
"13139","2717"
"29037","2718"
"22057","2718"
"04003","2730"
"55063","2733"
"01103","2737"
"36015","2737"
"28081","2741"
"53009","2742"
"50021","2771"
"24047","2776"
"26115","2802"
"21035","2814"
"16055","2849"
"23011","2855"
"24043","2865"
"37049","2872"
"47011","2885"
"45057","2890"
"42021","2892"
"05125","2893"
"18095","2913"
"36013","2915"
"18177","2924"
"34037","2955"
"13127","2957"
"48231","2960"
"12035","2982"
"48347","3008"
"37035","3021"
"55035","3031"
"05051","3032"
"21145","3032"
"47155","3048"
"39139","3061"
"47113","3084"
"45015","3121"
"29051","3135"
"45003","3136"
"06025","3142"
"21073","3146"
"46103","3152"
"33017","3153"
"48257","3154"
"13077","3167"
"18059","3171"
"26147","3179"
"34019","3206"
"06031","3216"
"37019","3218"
"17161","3224"
"53027","3233"
"47141","3233"
"28059","3264"
"22109","3304"
"51660","3309"
"45007","3311"
"51600","3341"
"13031","3346"
"17099","3346"
"05143","3352"
"26021","3353"
"17093","3361"
"48471","3383"
"41043","3394"
"30031","3408"
"26093","3455"
"18167","3456"
"21037","3459"
"24045","3463"
"55105","3465"
"30111","3470"
"17037","3475"
"13045","3508"
"19155","3527"
"10005","3581"
"08117","3607"
"18043","3609"
"27145","3643"
"28035","3652"
"40031","3681"
"34041","3688"
"18127","3709"
"47119","3723"
"24013","3734"
"51630","3736"
"25003","3746"
"22105","3749"
"22005","3749"
"47163","3762"
"18067","3767"
"13185","3781"
"05131","3782"
"45077","3824"
"28071","3825"
"27019","3831"
"13073","3838"
"45035","3852"
"13113","3867"
"01015","3868"
"39043","3882"
"12113","3900"
"48187","3961"
"48251","3981"
"29097","4033"
"19061","4042"
"28105","4075"
"51680","4121"
"06023","4135"
"05031","4161"
"29099","4162"
"48473","4166"
"39009","4172"
"08101","4177"
"21015","4189"
"18039","4221"
"40119","4234"
"16027","4254"
"22079","4266"
"51121","4292"
"39143","4317"
"41003","4338"
"27039","4364"
"28089","4395"
"48451","4424"
"55139","4427"
"39045","4431"
"48397","4455"
"35043","4473"
"55087","4502"
"12015","4513"
"48135","4555"
"20161","4575"
"10001","4610"
"13057","4618"
"12053","4627"
"48183","4660"
"13153","4767"
"33013","4784"
"19013","4819"
"05045","4822"
"49053","4827"
"22061","4841"
"47009","4886"
"42069","4901"
"17113","4904"
"51770","4918"
"51041","4931"
"18019","4979"
"48329","4981"
"23019","4986"
"04015","4998"
"39173","5004"
"44005","5026"
"08014","5037"
"09005","5057"
"42007","5065"
"29047","5081"
"55117","5143"
"30063","5160"
"50023","5165"
"28033","5192"
"04027","5249"
"54011","5278"
"41017","5308"
"36093","5321"
"51740","5342"
"45091","5348"
"47179","5354"
"06017","5354"
"19169","5403"
"48441","5423"
"27139","5429"
"01003","5460"
"45041","5466"
"21151","5535"
"48139","5560"
"26139","5580"
"53005","5593"
"08123","5594"
"36007","5629"
"36083","5655"
"42019","5659"
"08077","5673"
"23031","5684"
"36109","5687"
"39155","5711"
"44009","5775"
"39133","5785"
"12085","5799"
"25015","5811"
"18035","5842"
"41029","5856"
"37001","5881"
"48485","5897"
"55101","5911"
"37097","5920"
"12019","5955"
"48091","5998"
"06089","6031"
"48479","6044"
"37071","6049"
"26121","6070"
"28047","6162"
"45013","6191"
"39103","6200"
"24017","6219"
"13063","6256"
"22073","6288"
"12021","6308"
"37179","6349"
"35049","6360"
"36111","6401"
"42043","6405"
"04025","6495"
"18157","6502"
"27163","6574"
"06007","6614"
"42133","6631"
"55059","6647"
"22019","6738"
"12087","6819"
"13097","6821"
"42027","6824"
"12083","6917"
"36065","6927"
"18081","6936"
"20177","6962"
"09007","7047"
"13021","7061"
"06047","7076"
"51540","7077"
"21227","7082"
"39089","7087"
"47125","7108"
"18063","7131"
"17163","7134"
"17119","7140"
"48423","7277"
"53077","7277"
"47189","7282"
"53073","7308"
"19163","7325"
"12061","7392"
"39025","7397"
"42079","7440"
"54061","7458"
"12005","7555"
"39151","7563"
"05007","7583"
"50007","7615"
"21117","7618"
"42041","7707"
"42125","7808"
"06055","7904"
"22103","7930"
"49057","7932"
"27137","8137"
"42129","8157"
"12097","8174"
"12091","8189"
"37025","8195"
"04005","8207"
"37129","8314"
"01081","8317"
"36063","8323"
"54039","8346"
"18163","8472"
"13215","8508"
"38017","8518"
"35013","8541"
"17201","8554"
"42071","8649"
"39057","8651"
"17167","8708"
"22017","8830"
"19113","8852"
"39165","8859"
"42011","8865"
"45083","8872"
"24025","8887"
"55009","8939"
"34009","8974"
"51700","9034"
"48375","9038"
"31153","9093"
"42095","9198"
"12031","9316"
"49011","9463"
"36087","9476"
"51650","9602"
"17111","9696"
"12069","9716"
"13151","9820"
"09011","9864"
"27003","9892"
"48309","10023"
"48245","10028"
"42077","10135"
"08001","10216"
"42029","10293"
"06107","10366"
"51550","10407"
"17089","10697"
"44003","10766"
"24021","10804"
"47165","10854"
"37135","10867"
"55025","10884"
"39041","10901"
"53035","10959"
"24027","10977"
"04021","10979"
"39085","11006"
"41047","11037"
"08069","11062"
"17019","11086"
"34021","11263"
"36071","11324"
"10003","11488"
"33015","11522"
"45079","11773"
"06113","11801"
"36027","11814"
"13059","11875"
"53067","11951"
"19103","11986"
"01101","12029"
"55133","12031"
"13245","12076"
"26025","12092"
"45063","12098"
"36091","12179"
"01117","12206"
"36001","12240"
"08035","12242"
"46099","12670"
"37021","12908"
"48061","12926"
"06087","12943"
"12111","13112"
"12033","13286"
"12109","13303"
"06079","13304"
"25001","13357"
"42049","13408"
"12001","13503"
"08005","13581"
"26077","13696"
"01125","13754"
"47187","13860"
"39099","13917"
"28121","13936"
"26049","13982"
"18003","14035"
"37051","14050"
"34035","14065"
"48027","14072"
"51107","14164"
"34001","14238"
"48039","14254"
"39093","14257"
"18141","14563"
"51153","14740"
"23005","14902"
"39017","14968"
"13135","15045"
"51087","15237"
"48209","15566"
"29183","15618"
"22055","15698"
"34015","15813"
"06061","15924"
"27037","15984"
"12081","16279"
"47149","16292"
"40027","16425"
"06099","16501"
"01089","16636"
"41005","16781"
"49049","16792"
"18089","16949"
"41039","17364"
"48303","17417"
"37067","17594"
"48167","17604"
"48041","17760"
"34031","17806"
"45019","17915"
"42017","18097"
"06041","18357"
"06083","18408"
"48355","18519"
"26065","18561"
"06097","18753"
"45051","18787"
"12115","18864"
"18057","18990"
"31109","19037"
"13051","19279"
"51510","19311"
"25005","19332"
"08013","19692"
"12101","19694"
"53063","19758"
"39095","19977"
"47065","20092"
"33011","20239"
"34027","20323"
"01097","20454"
"25013","20473"
"06053","20771"
"39113","20846"
"34005","21000"
"51710","21287"
"17197","21540"
"12117","22091"
"06095","22207"
"12105","22211"
"25023","22576"
"12009","22639"
"36067","22692"
"45045","23594"
"20173","23798"
"42045","23851"
"48491","24374"
"34039","24574"
"42091","24998"
"48215","25085"
"39153","25114"
"17097","25447"
"06077","25559"
"16001","25726"
"53011","25998"
"34029","26217"
"12127","26431"
"12071","26800"
"06029","27407"
"08059","28046"
"26161","28234"
"34007","28543"
"26099","28591"
"32031","28678"
"08041","28855"
"05119","28987"
"26081","29636"
"37063","29667"
"25027","30019"
"51810","30413"
"51760","30441"
"12073","30820"
"22051","31464"
"48339","31529"
"19153","31560"
"41067","31706"
"34023","31713"
"47093","32014"
"13067","32033"
"53061","32137"
"36085","32779"
"37081","33515"
"36055","33647"
"25009","34490"
"17043","34525"
"09003","34646"
"40143","35173"
"34025","35527"
"20091","35776"
"01073","35865"
"44007","35932"
"24003","36629"
"35001","36954"
"48157","37378"
"06081","38688"
"27123","38719"
"29510","38832"
"31055","40429"
"48141","40600"
"48121","40664"
"24005","41313"
"53053","42161"
"06019","42823"
"51013","42891"
"22033","43126"
"34003","43429"
"09009","44060"
"09001","45832"
"25021","46633"
"13089","47228"
"29189","48656"
"06111","49439"
"34017","52219"
"36119","53417"
"06013","53443"
"39061","54009"
"34013","55460"
"26125","57932"
"04019","58386"
"48085","58639"
"36059","58854"
"55079","59729"
"40109","59796"
"47157","61514"
"36103","62937"
"51059","63046"
"21111","63260"
"24033","63721"
"12103","66253"
"49035","67554"
"36029","69222"
"29095","70868"
"37183","73375"
"24031","73603"
"24510","75441"
"25017","85342"
"08031","86713"
"06067","86993"
"36005","87238"
"06071","87959"
"18097","88271"
"22071","88838"
"26163","91700"
"12099","92360"
"12057","99247"
"41051","99979"
"42003","100536"
"47037","101921"
"25025","103317"
"06085","105416"
"39035","109131"
"27053","109285"
"37119","117768"
"39049","117797"
"06065","119327"
"12095","120122"
"48439","129269"
"06001","133014"
"12011","134968"
"48029","160031"
"06075","160945"
"48453","162339"
"36081","166302"
"06059","186919"
"12086","193295"
"42101","203311"
"53033","215459"
"13121","217487"
"11001","220905"
"32003","242433"
"06073","243852"
"48113","249947"
"04013","278339"
"36047","299624"
"48201","384075"
"17031","438464"
"36061","447254"
"06037","1090900"
