"GEOID","hate","nohate","Hate Percent","Case Rate","Death Rate","Percent Asian","Percent Foreign Born","Percent NH White","Population Density","Income Inequality","Percent Below Poverty"
"21173",0,207,0,345.196490977819,3.92268739747522,0.160473575351259,1.08765423293631,91.6411097639255,54.4739378524874,4.3604956421,4.08672705227873
"21175",0,30,0,431.499623210249,2.48681235870384,0.580256217030897,0.768651092690279,83.7829691032404,13.3573746628077,5.0062729067,4.7249434815373
"21177",0,257,0,365.276650981665,4.05646600681486,1.46681810806425,2.31705338309265,90.1152036345935,24.8260850887146,4.778544906,2.77462274866137
"21181",0,6,0,322.437056614272,4.45124495757407,0,0.959799693976909,94.3942133815552,14.1104479979433,4.7640205906,4.47906523855891
"21183",0,82,0,328.806943233254,4.36028404136041,0.186869316058303,1.84377725177526,92.8989659897845,15.5999081207781,4.3428161987,3.09372534363191
"21185",0,1807,0,304.083719251819,2.19522463463042,1.65393636855717,3.81157154026583,83.9056955554219,130.798461818796,3.9404882543,1.03145486257292
"21187",0,9,0,244.214990319904,3.13450723702406,0,0.064533972526966,93.8877108878031,11.8311111209662,4.5153451399,3.11606895915921
"21189",0,0,0,373.188405797101,6.79347826086957,0.0905797101449275,0.226449275362319,90.7835144927536,8.60317626251688,8.6893878947,5.43478260869565
"21191",0,3,0,255.295811338863,2.74216768355385,0.719819016932885,1.32995132652362,94.2277370261192,19.9933633265707,5.0318985001,2.83128813326935
"21193",0,414,0,474.149090078428,7.08139800502551,1.00890885555471,1.45435163329018,92.5416888753522,29.6169499205287,5.8975670103,5.35292773928272
"21195",0,812,0,361.498421367011,5.54654834030207,0.546121682737435,0.808942742554825,95.6668657735302,28.7002637430555,5.9978686454,6.18653468726001
"21197",0,243,0,424.082064642188,3.663600097696,0.390784010420907,0.985101359602703,93.6579011642107,26.3449983556519,5.2232315811,4.23349344622649
"21201",0,2,0,346.891070593735,9.81767180925666,0,0.140252454417952,94.3431510051426,8.25593879065248,5.7370263591,5.00233754090697
"21203",0,85,0,321.583804703781,3.75111640369157,0.142899672521584,0.0595415302173266,95.2545400416791,20.3736425937964,5.1426149464,5.72194105388509
"21205",0,450,0,310.344827586207,3.01622238526127,0.770359501100514,2.0624439553273,93.5721855384365,33.1126998065309,5.3220673414,3.65615064808022
"21207",0,11,0,390.955956516867,4.98711195786171,0.722851059060854,2.42071052336658,92.452090104225,24.3579178914483,4.7189892802,4.25305390563712
"21209",0,1779,0,355.515448258609,2.07287217883883,1.13471882203678,3.06642125766159,86.3297653723129,75.7453954364947,3.9216645865,2.04070692089134
"21213",0,253,0,341.776297832851,5.24046072383864,0.80790436159179,1.65402041596157,83.7436541295922,29.9255662586102,3.9717108825,2.39641901850538
"21215",0,16,0,314.330958036421,3.32541567695962,0.591185009237266,0.807600950118765,93.1116389548694,38.1901130438114,3.8752449188,1.41462127210346
"21217",0,312,0,403.214453308306,5.04458000938526,1.03628969185046,1.64242139840451,87.5019552635695,35.66370415733,4.8437723577,2.72563741592367
"21219",0,2,0,255.472677152586,3.7295281336144,0.0891843684125182,2.48094697583914,84.6846116426139,12.6304937829781,5.0648148148,4.02951191827469
"21221",0,51,0,299.746036104057,3.08875008579861,0.453016679250463,1.40709726130826,87.4665385407372,11.696441215791,3.9525667707,3.02011119500309
"21223",0,10,0,273.569418386492,4.9249530956848,0,2.86116322701689,91.3461538461538,21.0941080213954,5.0910109362,3.10741088180113
"21227",0,7082,0,358.762114402764,2.96554465131921,4.26411690971904,9.14656516555076,76.9833990644777,92.2912325929149,4.5931757318,3.09929988688129
"21229",0,10,0,361.00963135171,5.14779143141813,0.780471604118233,1.34506808369313,86.7818000664231,15.448253932349,4.5662569294,2.4078379275988
"21231",0,54,0,323.176994180075,4.54834450041571,0.0880324742015944,2.56761383087984,91.9303565315205,16.3134442672111,4.4998931396,3.85386609282535
"21233",0,14,0,326.088626065586,3.83995084862914,0.0614392135780662,3.01052146532524,86.1070578296598,14.9830713238786,4.9015876791,3.74011212656478
"21237",0,7,0,391.903171953255,4.0345019476906,0.139120756816917,0.65386755703951,95.3672787979967,12.4651078929232,5.052210403,8.44462993878687
"21239",0,649,0,299.81877218153,2.00105716227441,0.434191648418032,4.61753379143699,85.9019859548441,53.2950653157526,4.3646523332,1.88401419617911
"22003",0,208,0,327.936805881433,5.55294853746285,0.633505396527452,5.63898013452213,65.751603316127,12.8726219039263,5.0772431577,3.55075864226498
"22011",0,436,0,271.244015299436,3.82485890817664,0.596464011554819,2.06488886511354,79.1264343220906,12.3714279963982,5.5522766508,2.68275068874208
"22013",0,39,0,327.384063923531,8.43850347248152,0.201627959076992,0.858785751624225,52.5502202972145,6.28622650626012,6.5561731514,5.58584123665148
"22021",0,0,0,392.609699769053,5.52264283562607,0.120494025504569,0.411687920473943,77.8793051511196,7.10759334432436,6.6487074173,4.99046088964756
"22023",0,10,0,184.116041935947,1.14893005888267,0.416487146344966,3.28881229355163,89.7027143472641,1.63820464963623,4.2706868058,2.01062760304466
"22025",0,3,0,300.438138952639,5.94617150010432,0.177341957020655,0.678072188608387,60.7552680993115,5.00251548149268,7.0177041286,5.19507615272272
"22027",0,140,0,227.198183423742,4.9829695975779,0.126151129052605,1.12905260502081,38.9050081998234,7.97269553706106,5.0766242354,6.19402043648291
"22029",0,79,0,286.591921363846,4.55639174729944,0.168944862540316,1.69456816669226,53.5964777555931,10.084827079216,5.2595576388,5.52398505093944
"22031",0,95,0,308.194926081402,5.00091257528746,0.080306625296587,0.547545172476729,58.6092352619091,11.8172942833479,6.671915298,5.13962401898157
"22035",0,82,0,397.869583993091,5.46998704476753,0,0.215920541240823,18.8282711961998,6.05836747560273,6.1824068418,4.26083201381891
"22037",0,20,0,397.80528396089,8.84127314333264,0.390056168088205,0.80091533180778,48.6478052839609,16.2723832909656,5.6129163047,2.74599542334096
"22039",0,131,0,276.671344540324,4.77740288435699,0.498641426054761,3.8099788002747,64.8383147711325,19.0084201467675,5.0123270785,5.78662924367741
"22041",0,51,0,394.002685364762,8.8517579193396,0,0.457506589089462,61.8678203789348,12.2101861610476,5.7778836988,5.93266696504053
"22043",0,91,0,288.285061999194,4.25265231209992,0.246206186489995,2.93209185728994,73.5887909038005,12.9667853994585,4.8730387737,2.35462643806795
"22045",0,1512,0,302.700563853991,3.77315828893631,2.53804954566652,3.23898082331162,57.5781128555884,44.0217100635339,4.9700331213,5.08033859502848
"22047",0,425,0,317.109054128609,4.68951143259977,0.0551707227364678,1.13712989640164,44.5013179672654,19.2746441245248,5.1098444546,3.11714583461043
"22049",0,137,0,310.390595373531,4.86664138541272,0.650992289217545,1.64328150676274,62.6532676020731,10.5220653878486,6.3916569258,3.76690683857919
"22053",0,467,0,241.750198886237,5.18695306284805,0.197295147175815,0.859188544152745,76.8114558472554,18.4056459169166,6.1142295646,4.51233094669849
"22057",0,2718,0,316.380894060012,3.91916717697489,0.50520514390692,2.57603592569912,76.0389875484793,30.4306796128758,5.0947231834,3.07715860379669
"22059",0,62,0,310.635451505017,4.21404682274247,1.51839464882943,1.59866220735786,79.4180602006689,8.7057121799245,5.8790338547,3.27090301003344
"22063",0,2113,0,285.588226922092,3.3802055164954,0.811249323958897,2.47146394921864,86.6001537103982,78.3801068286456,4.5601090826,2.53906805954855
"22065",0,169,0,317.051270539643,5.20786567298195,0,0.817096165933375,29.0114034300081,6.60272854691671,5.7530504462,6.94082787106043
"22067",0,389,0,305.569891619358,5.31978244471793,0.504188336178491,0.730477589423955,47.7787923299853,12.0589966956138,5.441459033,5.11731311286673
"22069",0,1526,0,298.454746136865,4.49292299701337,0.179197506817296,0.908972860667446,49.8480716790027,11.4368142439338,6.7500732493,2.81521880275289
"22075",0,1013,0,306.414932417936,1.97382535936494,4.14932417936065,4.3681613387685,61.3087320317528,7.53573128967393,5.9583222864,4.07637845955803
"22077",0,381,0,322.716263766394,4.24987433167299,0.278755198098981,1.38920623314902,59.9506466206644,14.288339841638,6.2619701727,3.6101083032491
"22081",0,26,0,271.094303947057,6.38147010163082,0,0.0945402978019381,54.8097376506736,8.11569906170793,6.2724264982,4.77428503899787
"22083",0,109,0,373.61117969483,4.98740802923312,0.30615772060639,0.548121080440472,58.9551133277369,13.8416385570251,5.6093739448,6.42437410498247
"22085",0,112,0,296.926615095129,4.80869747020698,0.384695797616559,0.681580597951077,65.8331591051641,9.12345990160662,5.735674548,3.21973656700815
"22087",0,2184,0,272.326208934767,2.4414271640896,2.59776416670236,4.76506617552576,61.5004069045274,29.1630951538977,4.9852113453,4.1589925900544
"22091",0,1,0,200.449789772172,2.44450963136795,0.303119194289625,1.87738339689058,43.4047130145693,9.63383558650344,6.5118731714,4.44900752908966
"22095",0,1073,0,276.39066310533,4.29682963651144,1.07769132504936,4.39437928231332,32.7464870514458,40.5033312631531,5.0497903564,3.11926605504587
"22097",0,1507,0,297.441596405189,5.03708356485396,0.0398618123837364,0.914405817408741,53.645543932549,34.0067314859255,6.4797577568,5.29437344478535
"22101",0,1106,0,275.62974810076,5.37784886045582,1.46141543382647,3.98240703718513,55.2578968412635,26.1975929261347,4.6148613291,3.25069972011196
"22105",0,3749,0,292.18036230963,4.62045711124236,0.652695640471616,2.26387445515241,62.2557998699095,61.1272162515828,5.5722410525,3.80327917878477
"22107",0,8,0,249.154453213078,2.70574971815107,0.135287485907554,0.834272829763247,41.9165727170237,2.66917715932458,5.5229832572,4.68996617812852
"22111",0,56,0,348.540637629097,6.1966771441401,0.0269420745397396,1.95330040413112,67.5886843286933,9.49500584462119,6.182158156,4.05029187247418
"22113",0,528,0,284.125311522572,3.8135380601134,1.89506079917039,2.51559703614498,77.4064595982404,17.7812811855805,4.9764735017,3.42716644086507
"22115",0,557,0,217.27669066207,3.87306093480685,2.18391969988847,3.58308830984488,62.5124201561391,14.1799903839185,4.2952399122,3.20592111933489
"22117",0,367,0,311.343766864544,5.56934700485699,0.103615758229897,1.18510523475445,63.702104695089,26.4322098691167,5.7509479751,5.0512682137075
"22119",0,292,0,325.354906861103,4.81797335944142,0.224151701749414,1.13621724679875,60.3921366552444,24.3605061734276,4.4421269297,6.01860201478886
"22123",0,0,0,376.440460947503,6.31059081763307,0,1.49076275836839,77.1355405158222,11.7071852821606,5.6007451102,3.72233400402415
"22125",0,23,0,196.684152580791,3.10860695550806,0.673531507026747,2.60993458972864,46.7845346803963,13.9776117909025,6.4177068068,1.58668480020724
"22127",0,96,0,344.934698199788,4.58877515001765,0.0494175785386516,1.10130603600424,61.4472290857748,5.71037229469176,5.431402139,3.11330744793505
"23003",0,208,0,233.720395663715,2.66939538194599,0.382613338078925,4.0055760703534,91.9102489952692,3.82351327049369,5.0486943819,2.33720395663715
"23007",0,91,0,215.982360605352,2.17151638659673,0.474392810610363,1.79734740921391,94.9253332442455,6.64539399813805,4.3456079598,1.80402899809575
"23009",0,634,0,159.833673767143,1.69608987452582,1.21097169536037,3.2645170703239,93.627808578932,12.0964196448563,4.4659676638,1.73803618325066
"23011",0,2855,0,216.342769200544,2.0710882627417,0.952864323253491,2.27819708901586,93.1834181961067,49.6808481548005,4.4666336232,1.81977439054339
"23013",0,1741,0,175.337235298551,1.00479791002035,0.522494913210581,2.58986661307744,92.2077922077922,37.6718692656216,4.2257466446,1.71066844180964
"23015",0,95,0,175.969780618916,1.10416969344762,0.857184367281709,2.36815342147319,93.5900043585646,25.7903081053611,4.3413968006,1.82769141362778
"23017",0,263,0,220.744358428153,2.649763599522,0.53341646317175,1.6037131327826,94.0111878907535,10.2655222130421,4.216029724,2.37612788140143
"23019",0,4986,0,211.389885033224,2.30724607108955,0.78710051682312,2.86428119396688,92.3953169496889,16.499587732437,4.9301789101,1.96445522624196
"23021",0,150,0,197.699240986717,2.01612903225806,0.770872865275142,2.06949715370019,93.2163187855787,1.49096822764021,4.6498230803,2.66247628083491
"23023",0,554,0,168.952967525196,1.03583426651736,0.831466965285554,3.46024636058231,93.8633818589026,46.358632397676,3.9459048447,2.77435610302352
"23025",0,232,0,215.688213078125,2.25416724339074,0.601111264904198,1.72028552785083,94.5207917268107,4.78031314904439,4.8120260022,3.12815138512645
"23027",0,313,0,177.15177604914,1.53563426730106,0.397754449563225,2.14233567454623,94.5598268005941,20.1337584410078,4.3178838099,2.01142914684188
"23029",0,113,0,157.148320479317,1.91216776085155,0.436611638727771,3.74784881126904,87.5517878768564,4.27716342667447,4.7855999051,3.5311364650392
"24001",0,2097,0,262.048956367426,5.18295259288471,0.94926903467508,1.97036703191459,84.1849525365483,64.1392956932647,4.7144487312,2.34922959916622
"24011",0,403,0,197.113650030066,2.43535778713169,0.511124473842453,6.34996993385448,74.6181599518942,39.415616854454,4.2851579403,2.49248346361996
"24013",0,3734,0,145.197434510471,2.48464926619629,2.0429998870614,4.10918190842462,87.4893748551117,143.580324781227,3.8866986835,0.816724423864521
"24019",0,359,0,264.018253422517,3.43814465212227,1.17834593986372,4.06951303369382,61.9428642870538,20.6532909584029,4.7134767837,2.95367881477777
"24023",0,117,0,213.616875321557,3.94443491682387,0.439032755959527,1.09758188989882,95.0231521179901,17.1284867594317,4.387364476,1.75270108043217
"24029",0,850,0,177.939967105263,3.59786184210526,1.14103618421053,4.90337171052632,76.0690789473684,24.9303156414758,4.8250611885,1.53166118421053
"24035",0,817,0,156.529713135179,2.33239638777585,1.09443215118713,4.29798855730319,84.9331180352052,49.0680180200238,3.7724283589,0.841257500548213
"24039",0,362,0,216.93451107047,2.95731351414452,0.828826024358924,3.70442429666524,46.9278960270828,28.4698511124476,4.9608433735,3.35421611735865
"24041",0,1041,0,168.306953919163,2.4806535982959,1.30773586431903,6.77865559360423,76.7519616037965,46.6124649207296,4.9498367791,1.54231941111441
"24047",0,2776,0,185.444609078839,3.09811996074432,1.1718975503685,5.18405911443801,79.0655608366848,34.3501297892202,4.3796920297,1.74533838782304
"25003",0,3746,0,236.517982640736,3.18438460377838,1.74069103528235,5.6199226536009,86.3873514020027,51.4607719334148,4.9027020061,1.49372255354293
"25011",0,1003,0,178.63573849055,2.19767755107828,1.5000921606715,4.68743353797729,89.1548157495498,37.653520332353,4.5765369618,1.66881708233493
"25019",0,739,0,0,0,1.4002854084909,15.6171958615769,71.8961826614342,73.3421372287482,3.8179816352,0.151623260792009
"26001",0,3,0,172.951135051943,6.92574066948827,0.346287033474413,1.72181608310889,94.8441708349365,5.79089876012046,4.08753806,3.49172758753367
"26003",0,116,0,206.309078918444,1.6487140030776,0.780391294790064,1.87953396350846,79.511980655089,3.75740831018575,4.0878315666,1.26401406902616
"26007",0,357,0,209.73585171116,5.0297210791038,0.499454820442475,1.34360381273962,94.1542682283423,18.3823820202327,4.6231393412,2.66962118813971
"26009",0,69,0,204.926827174799,3.00416291146303,0.399124501094374,1.8539976825029,93.6397579503026,17.1682826973581,4.0073670072,2.03424745719068
"26011",0,7,0,230.799973356424,4.79584360221142,0.21980949843469,1.01245587157797,93.7787251049091,15.6226588353816,4.0393296675,2.82421901019117
"26013",0,20,0,268.921674463236,6.59709727719803,0.47978889288713,1.16348806525129,68.0940386230059,3.51617461110486,4.6560048613,2.36296029746911
"26019",0,34,0,213.127718465797,4.01061966898266,0.440603287578377,1.8584420719652,92.7695870756369,19.7039396094312,3.8147519634,1.44608258487262
"26023",0,183,0,276.434558349452,4.35203094777563,0.520401584231372,4.19084461637653,87.3077277332596,32.3167061734763,3.6889703127,2.53983605047435
"26027",0,332,0,228.14019723713,2.88686958711952,0.854435897932691,1.67593435762308,84.9766531687753,39.2508111133887,3.637787712,2.76286981961909
"26031",0,95,0,203.813642618439,4.28543345783369,0.452132887753096,1.47434637310792,90.2496559858463,12.3620595645909,3.8428538337,2.41792805189699
"26033",0,748,0,246.833074990646,2.8328611898017,0.946068736971511,3.47693623389812,65.8506601101074,8.85444373140515,4.3278577034,2.85156876369662
"26035",0,174,0,236.633501875714,5.21937693687816,0.0946012069809167,1.08954493557332,94.0662208448866,20.6170921101192,4.4209155622,4.4005871799054
"26039",0,116,0,203.4666283084,2.44533947065593,0.827100115074799,1.39528193325662,92.9157077100115,9.5523402813076,4.0029988576,2.95598388952819
"26047",0,305,0,209.977392614921,2.83345892991711,0.53956292388847,1.82969103240392,88.5938206480784,26.5033249755245,4.0104435532,1.58553127354936
"26051",0,40,0,235.817003792668,4.70132743362832,0.501738305941846,1.27212389380531,94.808786346397,18.9794958349507,4.2130152531,2.99857774968394
"26053",0,340,0,250.2208630649,4.82500849473327,0.530071355759429,1.10771321780496,86.9045191980972,4.97631055243303,4.8325434439,2.63676520557255
"26057",0,339,0,285.215767226973,4.71837216160425,0.410400078639536,1.02231396834759,80.5956944854025,27.5359071786815,4.6331896552,2.47223041384056
"26059",0,314,0,244.929660664668,4.52884678495635,0.367558579648632,1.25363729844444,93.5983547377863,29.1203597763069,4.2343647752,2.66917539982935
"26063",0,127,0,276.675775598778,4.79022665166372,0.569040347211059,1.44671274714676,93.7405561806784,14.187369884866,4.0546327232,2.38225365696833
"26067",0,575,0,274.918091333986,2.82604307386531,0.456514650393627,1.6241983820127,85.6896632039875,42.9456738464173,3.8423613881,1.79034487042127
"26069",0,840,0,204.735652242891,5.98897394201404,0.709951215642724,2.22900884464364,92.3729821917265,17.2219369273963,3.7237961028,2.93896006028636
"26071",0,37,0,262.275880709974,7.92864222001982,0.477520497342103,1.13523740877557,91.9362104694117,3.54676719026653,4.5558613421,2.00018019641409
"26073",0,2538,0,235.891022270227,3.14085527905291,1.66422693745292,2.85661498230604,84.0185893154072,47.1137200076092,5.3292923434,2.54110825291702
"26079",0,27,0,225.105782792666,3.49788434414669,0.524682651622003,0.92524682651622,93.7150916784203,12.0210483742357,4.0127515152,3.12552891396333
"26083",0,101,0,279.257849666984,6.18458610846813,0,1.61750713606089,96.5271170313987,1.38755202014902,4.1552600886,2.28353948620362
"26085",0,7,0,175.772977551885,3.30368487928844,0.220245658619229,1.03346039813638,83.8627700127065,7.95284951680315,4.5950003443,2.35493434985176
"26087",0,395,0,245.547030406365,4.81955100880932,0.483091787439614,2.50298380221654,90.540494458653,51.3376284468834,3.8534560224,1.95964762716681
"26089",0,163,0,184.812231511848,2.81768211002818,0.52196406300522,2.70682248602707,89.2466164718925,22.2544156502162,3.5910051775,0.9099727470091
"26093",0,3455,0,267.229814706129,2.4786199379559,1.02970151756519,2.96595958749057,93.6970738660183,126.055618678145,3.6878956504,0.832145552108661
"26095",0,37,0,244.829780464524,2.54533884823417,0.461342666242444,1.76582882596246,71.3649379573656,2.62371303026453,3.4337313305,1.90900413617563
"26097",0,159,0,248.863741767925,2.87542899545497,0.732770614970782,3.49689268156943,72.3216770243948,3.87350808713296,4.2265905931,2.90325572766905
"26103",0,1688,0,255.003538996732,2.12339803924521,0.844841347529479,2.16104694065027,90.2911013056639,13.7408880904631,4.3656470373,2.00292155474903
"26105",0,312,0,254.146307893469,3.30328263712064,0.622806413873787,2.11960635881908,90.4789759823825,22.0363858268825,4.1631629349,2.86284495217122
"26107",0,235,0,214.13950921092,2.64483337549734,0.968239000942941,1.471907269842,90.3176099905706,29.4487810346968,4.6618535751,2.68853062257078
"26109",0,230,0,265.04235437953,3.1874945419614,0.406078071784124,1.27499781678456,91.6120862806742,8.42616005648846,4.1025137471,1.88629813990045
"26111",0,2054,0,249.637485769069,2.82821019833423,2.16909341482414,3.44298639822638,90.2678410929355,61.1327527097846,4.4874233367,1.99652465695967
"26113",0,59,0,208.756218905473,4.17910447761194,0.165837479270315,1.43283582089552,92.9817578772803,10.1591794577503,3.7992796333,2.17578772802653
"26115",0,2802,0,281.313333333333,3.26666666666667,0.518,2.39666666666667,90.3566666666667,102.765813193539,4.0803061374,2.06
"26117",0,159,0,253.038604446124,3.43220605831601,0.27866994143208,1.36186157818502,89.2924617419233,34.0851881240161,4.0272943592,2.25297562818817
"26119",0,4,0,195.900755124056,5.28586839266451,0.075512405609493,0.765911542610572,94.8327939590076,6.37431354475088,3.6029537779,3.3764832793959
"26123",0,107,0,251.91529566414,3.30683755417257,0.427218764762668,2.07242179637275,89.3380163082548,21.8541056630295,4.3363321104,3.00901678066014
"26127",0,86,0,259.257864004521,3.46581277076662,0.143153136183839,5.50762855528348,80.8626860048973,18.803582207506,3.9691132207,2.3168204935016
"26129",0,21,0,218.808327351041,5.21655898540321,0.737018425460636,1.16774347930127,93.1131849724814,14.0581053476508,3.7306598833,3.23043790380474
"26131",0,54,0,189.589796621855,6.89417442261289,0.482592209582902,1.53395380903137,94.139951740779,1.69156945556017,3.8142601335,3.82626680455016
"26133",0,63,0,231.916991810659,3.64447112292587,0.394460403893153,1.11906701539253,93.469965270334,15.7445995203164,4.1758743829,3.41294001629293
"26135",0,12,0,185.220961120502,6.88239555662883,0.144892538034291,0.82105771552765,94.4820091765274,5.608097890589,3.7543089252,2.57184255010867
"26141",0,32,0,173.799952707496,4.80807125403957,0.551745881611098,1.22960510759045,94.6086545282573,7.16277196621241,4.0194499018,2.85331441633168
"26143",0,506,0,210.032267527134,5.02870552738549,0.276578804006202,1.66785399991619,93.6177345681599,15.9165039562234,4.1110463082,2.90826803000461
"26145",0,2543,0,282.042831884331,5.0793551154494,1.18169548978375,2.41622464245734,67.9676302271324,90.6160327379823,4.5780318336,3.11718611050082
"26149",0,691,0,237.362022734376,3.48747306256066,0.534636200628403,3.4907631314876,85.3888038954416,45.1220842959443,3.7492270552,2.72417707150965
"26153",0,376,0,239.696177312912,1.9922799153281,0.435811231478023,0.759556717718839,84.6220894035612,2.54380653969433,4.5804529871,2.75183663304694
"26155",0,501,0,282.900140812016,3.41762497066416,0.261088946256747,0.932879605726355,93.1486153485098,48.7459258617161,3.8484740951,1.95963388875851
"26159",0,745,0,245.040840140023,3.75251935928715,0.76508963615148,5.08512782433436,80.0625861886072,46.7989810645365,4.2747384668,2.82831229447332
"27001",0,8,0,205.926955642613,3.98079110324782,0.252748641476052,1.01099456590421,92.765070137748,3.07028173971159,4.0741713631,2.47061797042841
"27005",0,165,0,275.7472171093,2.86323662605545,0.610629035556724,1.23586642124638,84.5093055190347,9.16970142122776,4.0196587825,1.96628392789318
"27007",0,458,0,272.764192886457,2.75735294117647,0.630557455540356,1.69288645690834,70.7421340629275,5.92900274522729,4.5118428654,2.91552667578659
"27009",0,240,0,376.717066903844,4.44707975096353,0.933886747702342,4.15307836742761,87.6420594920447,37.9262419978049,4.0988530638,0.931416147840696
"27011",0,2,0,299.758745476478,1.80940892641737,0.140731805388018,1.16606353035786,93.6469642139123,3.64535448793747,4.5394048864,2.33212706071572
"27013",0,1872,0,287.822111388196,1.55860349127182,2.25181094881843,5.36604916280727,86.3837430233939,34.0432915789622,4.3902170366,1.86141788386177
"27015",0,269,0,279.550167490828,3.23018025203382,0.661987557824214,2.52033817195725,91.8687190939544,15.6920237799277,3.7553575457,1.23225394799809
"27017",0,275,0,281.161611918564,2.88442689518049,0.655296983953625,1.43101178974488,85.4882522613347,15.7934270947199,3.8568775941,1.31619479682993
"27021",0,85,0,258.366709659901,2.85113026949969,0.543072432285656,1.0657796483606,79.6076301676736,4.72530348278608,4.0839392224,2.64747810739257
"27023",0,45,0,280.22903334456,4.12596833950825,1.17042775345234,6.3489390367127,84.8433816099697,7.81813639097763,4.1536067667,1.6503873358033
"27025",0,485,0,281.355203781964,2.16675023279135,1.14246830456271,2.09333142325048,91.4941623092902,48.8580846994011,3.2654782345,0.906095551894563
"27029",0,10,0,251.80342651037,3.4941388638413,0.563570784490532,1.08205590622182,83.5324616771867,3.33509278535666,4.7973605342,2.50225428313796
"27031",0,109,0,125.694187338023,0.740466493891151,0.981118104405776,5.55349870418364,84.3576453165494,1.30080258088247,3.7750679612,1.40688633839319
"27033",0,63,0,301.090522209416,3.63507403138576,4.63693589857257,6.36581257203653,84.0943346041316,6.72886298230905,3.855576018,2.26970476106038
"27035",0,1510,0,266.923967580085,2.65534542647626,0.42609031262061,1.25820146661521,93.5206483983018,21.6783326938983,4.2548456867,1.86646082593593
"27039",0,4364,0,297.928581727303,1.05733647330225,0.927572451578796,3.22007016869323,90.9645792281444,18.3116232587079,3.3918930121,0.999663574758495
"27041",0,280,0,311.97778952935,3.17292437863564,0.211528291909043,1.15018508725542,94.632469592808,20.3288817664008,4.1482969695,1.1158117398202
"27043",0,63,0,296.568806002768,3.93385299045676,0.356960734319225,1.99606614700954,88.4388431558243,7.35454893404846,4.19815833,2.01792088584541
"27045",0,33,0,246.778564975512,1.18872141125006,0.546811849175027,1.63092577623508,93.7330607198897,9.43592199124529,3.9069473371,1.48827920688507
"27047",0,228,0,315.115706548498,2.56031511570655,2.74085015591663,5.61956343344822,83.2529131790579,16.3104649177555,3.6994128542,1.85130477597243
"27049",0,600,0,310.856896179581,3.15130584934168,0.761925318368228,2.57284696740773,89.4819771206562,22.9693441154356,4.2523910925,1.40297863155623
"27051",0,6,0,263.837638376384,2.01274740020127,0.0167728950016773,0.922509225092251,94.230124119423,4.01070656890261,3.5597341002,1.87856424018786
"27055",0,235,0,266.3631494376,1.07123727905731,0.546331012319229,0.835565077664703,93.7493304767006,12.6961207735241,3.7674534871,1.42474558114622
"27057",0,51,0,250.669422652323,2.81862169399164,0.474467985155259,1.41870625264246,91.9058580354207,8.24528039268995,3.9007321442,1.85089491238784
"27059",0,1182,0,269.57304269573,2.999700029997,1.59234076592341,2.14478552144786,93.1781821817818,34.2796753801286,3.4629183085,1.31986801319868
"27061",0,293,0,268.813634351483,3.34218680832227,0.332005312084993,0.973882248782647,89.3382027445772,5.97477670947703,4.3742201876,2.42142540947322
"27063",0,329,0,232.958573888382,1.72186772004457,2.21817076876329,3.74759444950876,91.0868023903575,5.30787708563239,3.7710689994,1.23569330497316
"27065",0,45,0,235.791422400494,3.517432891083,0.765195927182968,1.08608454180808,93.5513730330145,11.7548914714399,3.9123864673,1.60444307312558
"27067",0,325,0,332.354517700249,3.3326341793097,0.808688154000326,7.89810995362278,77.6247407303829,19.2569388295219,4.195106349,1.84343610897481
"27069",0,6,0,258.661048689139,6.78838951310861,0.912921348314607,2.45786516853933,91.5964419475655,1.49922099748884,3.6375059183,1.70880149812734
"27071",0,85,0,256.49534601376,3.15661675435047,0.46944556859571,5.12343180898422,89.566976932416,1.51675144246879,4.8085095025,2.35532173209227
"27073",0,5,0,283.671933784801,4.36418359668924,0.887885628291949,2.33258088788563,93.0624529721595,3.30505009146735,4.072209783,1.53498871331828
"27075",0,81,0,220.225144262605,2.83795288998203,0.132437801532495,1.14464099895942,94.1348973607038,1.78865648525165,3.7776984835,1.36221738719137
"27077",0,19,0,222.311182279157,1.60128102481986,0.0800640512409928,0.453696290365626,90.8993861756072,0.815512782635577,3.8972035552,1.49452895649853
"27079",0,350,0,240.703605980651,1.79419525065963,0.32014072119613,2.22339489885664,90.3817062445031,23.2130666249377,3.6057999814,1.68513632365875
"27081",0,0,0,227.087395851799,1.06364119836908,0.549547952490693,1.02818649175678,92.8736039709271,3.97930031058126,4.5055440887,1.87909945045205
"27083",0,376,0,288.332814445828,2.87982565379826,4.73614570361146,7.35133872976339,82.0983810709838,13.7798342205149,4.3318396711,2.49844333748443
"27085",0,843,0,321.364703252487,3.10159830110652,0.609142729406505,3.09321560299542,89.7703140717559,27.397635186241,3.6359851507,0.966804515480049
"27087",0,4,0,347.494553376906,3.26797385620915,0.344952795933188,0.65359477124183,44.281045751634,3.65912524977157,4.5202643399,3.68554829339143
"27089",0,7,0,236.287822089169,2.56602159734844,0.299369186357318,1.49684593178659,92.4730033144446,1.99777013211183,3.7199752673,1.25093552870737
"27091",0,126,0,303.034909054061,3.29330698687744,0.430663221360896,1.54532097076557,91.5691341135937,10.4624754763136,4.2006291651,2.54344631909611
"27093",0,155,0,274.655492677869,3.36947600328308,0.224631733552205,1.49034515529828,92.5482742235086,13.8942927757061,3.7259453782,0.954684867596872
